load_id,customer_id,route_id,load_date,load_status
LOAD00045628,CUST00018,RTE00050,2023-08-08,Completed
LOAD00045629,CUST00197,RTE00007,2023-08-08,Completed
LOAD00045630,CUST00186,RTE00011,2023-08-08,Completed
LOAD00045631,CUST00025,RTE00056,2023-08-09,Completed
LOAD00045632,CUST00019,RTE00043,2023-08-09,Completed
LOAD00045633,CUST00089,RTE00010,2023-08-09,Completed
LOAD00045634,CUST00157,RTE00028,2023-08-09,Completed
LOAD00045635,CUST00141,RTE00054,2023-08-09,Completed
LOAD00045636,CUST00143,RTE00008,2023-08-09,Completed
LOAD00045637,CUST00082,RTE00031,2023-08-09,Completed
LOAD00045638,CUST00075,RTE00035,2023-08-09,Completed
LOAD00045639,CUST00182,RTE00044,2023-08-09,Completed
LOAD00045640,CUST00176,RTE00045,2023-08-09,Completed
LOAD00045641,CUST00043,RTE00017,2023-08-09,Completed
LOAD00045642,CUST00050,RTE00003,2023-08-09,Completed
LOAD00045643,CUST00116,RTE00049,2023-08-09,Completed
LOAD00045644,CUST00190,RTE00047,2023-08-09,Completed
LOAD00045645,CUST00045,RTE00057,2023-08-09,Completed
LOAD00045646,CUST00200,RTE00002,2023-08-09,Completed
LOAD00045647,CUST00111,RTE00049,2023-08-09,Completed
LOAD00045648,CUST00006,RTE00009,2023-08-09,Completed
LOAD00045649,CUST00116,RTE00047,2023-08-09,Completed
LOAD00045650,CUST00167,RTE00027,2023-08-09,Completed
LOAD00045651,CUST00159,RTE00006,2023-08-09,Completed
LOAD00045652,CUST00058,RTE00054,2023-08-09,Completed
LOAD00045653,CUST00035,RTE00007,2023-08-09,Completed
LOAD00045654,CUST00184,RTE00052,2023-08-09,Completed
LOAD00045655,CUST00028,RTE00012,2023-08-09,Completed
LOAD00045656,CUST00033,RTE00041,2023-08-09,Completed
LOAD00045657,CUST00087,RTE00012,2023-08-09,Completed
LOAD00045658,CUST00106,RTE00025,2023-08-09,Completed
LOAD00045659,CUST00106,RTE00035,2023-08-09,Completed
LOAD00045660,CUST00154,RTE00058,2023-08-09,Completed
LOAD00045661,CUST00132,RTE00012,2023-08-09,Completed
LOAD00045662,CUST00129,RTE00043,2023-08-09,Completed
LOAD00045663,CUST00012,RTE00007,2023-08-09,Completed
LOAD00045664,CUST00026,RTE00021,2023-08-09,Completed
LOAD00045665,CUST00186,RTE00045,2023-08-09,Completed
LOAD00045666,CUST00003,RTE00051,2023-08-09,Completed
LOAD00045667,CUST00120,RTE00029,2023-08-09,Completed
LOAD00045668,CUST00027,RTE00016,2023-08-09,Completed
LOAD00045669,CUST00104,RTE00041,2023-08-09,Completed
LOAD00045670,CUST00198,RTE00051,2023-08-09,Completed
LOAD00045671,CUST00143,RTE00052,2023-08-09,Completed
LOAD00045672,CUST00180,RTE00058,2023-08-09,Completed
LOAD00045673,CUST00025,RTE00025,2023-08-09,Completed
LOAD00045674,CUST00153,RTE00003,2023-08-09,Completed
LOAD00045675,CUST00116,RTE00009,2023-08-09,Completed
LOAD00045676,CUST00031,RTE00025,2023-08-09,Completed
LOAD00045677,CUST00082,RTE00037,2023-08-09,Completed
LOAD00045678,CUST00055,RTE00011,2023-08-09,Completed
LOAD00045679,CUST00138,RTE00039,2023-08-09,Completed
LOAD00045680,CUST00084,RTE00028,2023-08-09,Completed
LOAD00045681,CUST00041,RTE00013,2023-08-09,Completed
LOAD00045682,CUST00106,RTE00041,2023-08-09,Completed
LOAD00045683,CUST00006,RTE00019,2023-08-09,Completed
LOAD00045684,CUST00067,RTE00044,2023-08-09,Completed
LOAD00045685,CUST00198,RTE00047,2023-08-09,Completed
LOAD00045686,CUST00159,RTE00030,2023-08-09,Completed
LOAD00045687,CUST00117,RTE00057,2023-08-10,Completed
LOAD00045688,CUST00150,RTE00005,2023-08-10,Completed
LOAD00045689,CUST00086,RTE00036,2023-08-10,Completed
LOAD00045690,CUST00060,RTE00048,2023-08-10,Completed
LOAD00045691,CUST00090,RTE00012,2023-08-10,Completed
LOAD00045692,CUST00114,RTE00041,2023-08-10,Completed
LOAD00045693,CUST00051,RTE00011,2023-08-10,Completed
LOAD00045694,CUST00127,RTE00028,2023-08-10,Completed
LOAD00045695,CUST00083,RTE00054,2023-08-10,Completed
LOAD00045696,CUST00138,RTE00045,2023-08-10,Completed
LOAD00045697,CUST00038,RTE00001,2023-08-10,Completed
LOAD00045698,CUST00041,RTE00048,2023-08-10,Completed
LOAD00045699,CUST00176,RTE00029,2023-08-10,Completed
LOAD00045700,CUST00065,RTE00021,2023-08-10,Completed
LOAD00045701,CUST00098,RTE00018,2023-08-10,Completed
LOAD00045702,CUST00113,RTE00007,2023-08-10,Completed
LOAD00045703,CUST00088,RTE00004,2023-08-10,Completed
LOAD00045704,CUST00059,RTE00028,2023-08-10,Completed
LOAD00045705,CUST00105,RTE00007,2023-08-10,Completed
LOAD00045706,CUST00034,RTE00053,2023-08-10,Completed
LOAD00045707,CUST00117,RTE00042,2023-08-10,Completed
LOAD00045708,CUST00007,RTE00016,2023-08-10,Completed
LOAD00045709,CUST00039,RTE00009,2023-08-10,Completed
LOAD00045710,CUST00112,RTE00039,2023-08-10,Completed
LOAD00045711,CUST00107,RTE00005,2023-08-10,Completed
LOAD00045712,CUST00151,RTE00019,2023-08-10,Completed
LOAD00045713,CUST00043,RTE00045,2023-08-10,Completed
LOAD00045714,CUST00192,RTE00041,2023-08-10,Completed
LOAD00045715,CUST00045,RTE00041,2023-08-10,Completed
LOAD00045716,CUST00140,RTE00034,2023-08-10,Completed
LOAD00045717,CUST00032,RTE00038,2023-08-10,Completed
LOAD00045718,CUST00193,RTE00021,2023-08-10,Completed
LOAD00045719,CUST00171,RTE00027,2023-08-10,Completed
LOAD00045720,CUST00017,RTE00015,2023-08-10,Completed
LOAD00045721,CUST00174,RTE00033,2023-08-10,Completed
LOAD00045722,CUST00133,RTE00043,2023-08-10,Completed
LOAD00045723,CUST00195,RTE00048,2023-08-10,Completed
LOAD00045724,CUST00081,RTE00036,2023-08-10,Completed
LOAD00045725,CUST00055,RTE00052,2023-08-10,Completed
LOAD00045726,CUST00047,RTE00008,2023-08-10,Completed
LOAD00045727,CUST00028,RTE00011,2023-08-10,Completed
LOAD00045728,CUST00020,RTE00045,2023-08-10,Completed
LOAD00045729,CUST00105,RTE00021,2023-08-10,Completed
LOAD00045730,CUST00026,RTE00009,2023-08-10,Completed
LOAD00045731,CUST00160,RTE00019,2023-08-10,Completed
LOAD00045732,CUST00137,RTE00018,2023-08-10,Completed
LOAD00045733,CUST00120,RTE00054,2023-08-10,Completed
LOAD00045734,CUST00120,RTE00025,2023-08-10,Completed
LOAD00045735,CUST00051,RTE00022,2023-08-10,Completed
LOAD00045736,CUST00077,RTE00054,2023-08-10,Completed
LOAD00045737,CUST00002,RTE00008,2023-08-10,Completed
LOAD00045738,CUST00188,RTE00038,2023-08-10,Completed
LOAD00045739,CUST00125,RTE00052,2023-08-10,Completed
LOAD00045740,CUST00157,RTE00033,2023-08-10,Completed
LOAD00045741,CUST00084,RTE00026,2023-08-10,Completed
LOAD00045742,CUST00073,RTE00050,2023-08-10,Completed
LOAD00045743,CUST00079,RTE00018,2023-08-10,Completed
LOAD00045744,CUST00032,RTE00048,2023-08-10,Completed
LOAD00045745,CUST00036,RTE00057,2023-08-10,Completed
LOAD00045746,CUST00038,RTE00012,2023-08-11,Completed
LOAD00045747,CUST00019,RTE00046,2023-08-11,Completed
LOAD00045748,CUST00139,RTE00001,2023-08-11,Completed
LOAD00045749,CUST00186,RTE00026,2023-08-11,Completed
LOAD00045750,CUST00061,RTE00058,2023-08-11,Completed
LOAD00045751,CUST00151,RTE00028,2023-08-11,Completed
LOAD00045752,CUST00111,RTE00013,2023-08-11,Completed
LOAD00045753,CUST00165,RTE00043,2023-08-11,Completed
LOAD00045754,CUST00092,RTE00023,2023-08-11,Completed
LOAD00045755,CUST00092,RTE00014,2023-08-11,Completed
LOAD00045756,CUST00090,RTE00049,2023-08-11,Completed
LOAD00045757,CUST00005,RTE00053,2023-08-11,Completed
LOAD00045758,CUST00147,RTE00020,2023-08-11,Completed
LOAD00045759,CUST00083,RTE00050,2023-08-11,Completed
LOAD00045760,CUST00070,RTE00006,2023-08-11,Completed
LOAD00045761,CUST00123,RTE00056,2023-08-11,Completed
LOAD00045762,CUST00062,RTE00053,2023-08-11,Completed
LOAD00045763,CUST00003,RTE00019,2023-08-11,Completed
LOAD00045764,CUST00134,RTE00056,2023-08-11,Completed
LOAD00045765,CUST00172,RTE00045,2023-08-11,Completed
LOAD00045766,CUST00101,RTE00015,2023-08-11,Completed
LOAD00045767,CUST00173,RTE00017,2023-08-11,Completed
LOAD00045768,CUST00021,RTE00034,2023-08-11,Completed
LOAD00045769,CUST00159,RTE00029,2023-08-11,Completed
LOAD00045770,CUST00008,RTE00021,2023-08-11,Completed
LOAD00045771,CUST00067,RTE00044,2023-08-11,Completed
LOAD00045772,CUST00102,RTE00025,2023-08-11,Completed
LOAD00045773,CUST00067,RTE00043,2023-08-11,Completed
LOAD00045774,CUST00035,RTE00008,2023-08-11,Completed
LOAD00045775,CUST00146,RTE00047,2023-08-11,Completed
LOAD00045776,CUST00050,RTE00022,2023-08-11,Completed
LOAD00045777,CUST00143,RTE00013,2023-08-11,Completed
LOAD00045778,CUST00160,RTE00050,2023-08-11,Completed
LOAD00045779,CUST00132,RTE00026,2023-08-11,Completed
LOAD00045780,CUST00184,RTE00022,2023-08-11,Completed
LOAD00045781,CUST00083,RTE00021,2023-08-11,Completed
LOAD00045782,CUST00016,RTE00009,2023-08-11,Completed
LOAD00045783,CUST00069,RTE00043,2023-08-11,Completed
LOAD00045784,CUST00035,RTE00031,2023-08-11,Completed
LOAD00045785,CUST00056,RTE00039,2023-08-11,Completed
LOAD00045786,CUST00101,RTE00043,2023-08-11,Completed
LOAD00045787,CUST00108,RTE00028,2023-08-11,Completed
LOAD00045788,CUST00002,RTE00015,2023-08-11,Completed
LOAD00045789,CUST00152,RTE00008,2023-08-11,Completed
LOAD00045790,CUST00042,RTE00013,2023-08-11,Completed
LOAD00045791,CUST00083,RTE00005,2023-08-11,Completed
LOAD00045792,CUST00177,RTE00017,2023-08-11,Completed
LOAD00045793,CUST00053,RTE00008,2023-08-11,Completed
LOAD00045794,CUST00105,RTE00010,2023-08-11,Completed
LOAD00045795,CUST00017,RTE00023,2023-08-11,Completed
LOAD00045796,CUST00136,RTE00057,2023-08-11,Completed
LOAD00045797,CUST00019,RTE00053,2023-08-11,Completed
LOAD00045798,CUST00075,RTE00037,2023-08-11,Completed
LOAD00045799,CUST00031,RTE00033,2023-08-11,Completed
LOAD00045800,CUST00189,RTE00023,2023-08-11,Completed
LOAD00045801,CUST00168,RTE00020,2023-08-11,Completed
LOAD00045802,CUST00160,RTE00007,2023-08-11,Completed
LOAD00045803,CUST00136,RTE00041,2023-08-11,Completed
LOAD00045804,CUST00144,RTE00050,2023-08-11,Completed
LOAD00045805,CUST00102,RTE00028,2023-08-11,Completed
LOAD00045806,CUST00173,RTE00019,2023-08-11,Completed
LOAD00045807,CUST00021,RTE00035,2023-08-11,Completed
LOAD00045808,CUST00039,RTE00011,2023-08-11,Completed
LOAD00045809,CUST00175,RTE00022,2023-08-11,Completed
LOAD00045810,CUST00198,RTE00010,2023-08-11,Completed
LOAD00045811,CUST00050,RTE00036,2023-08-11,Completed
LOAD00045812,CUST00110,RTE00056,2023-08-11,Completed
LOAD00045813,CUST00077,RTE00011,2023-08-11,Completed
LOAD00045814,CUST00097,RTE00015,2023-08-11,Completed
LOAD00045815,CUST00071,RTE00010,2023-08-11,Completed
LOAD00045816,CUST00036,RTE00008,2023-08-11,Completed
LOAD00045817,CUST00074,RTE00024,2023-08-11,Completed
LOAD00045818,CUST00187,RTE00021,2023-08-11,Completed
LOAD00045819,CUST00185,RTE00010,2023-08-11,Completed
LOAD00045820,CUST00127,RTE00046,2023-08-11,Completed
LOAD00045821,CUST00032,RTE00020,2023-08-11,Completed
LOAD00045822,CUST00161,RTE00033,2023-08-11,Completed
LOAD00045823,CUST00193,RTE00009,2023-08-11,Completed
LOAD00045824,CUST00165,RTE00002,2023-08-11,Completed
LOAD00045825,CUST00012,RTE00028,2023-08-11,Completed
LOAD00045826,CUST00191,RTE00019,2023-08-11,Completed
LOAD00045827,CUST00035,RTE00044,2023-08-11,Completed
LOAD00045828,CUST00112,RTE00010,2023-08-11,Completed
LOAD00045829,CUST00184,RTE00019,2023-08-11,Completed
LOAD00045830,CUST00110,RTE00018,2023-08-11,Completed
LOAD00045831,CUST00085,RTE00047,2023-08-11,Completed
LOAD00045832,CUST00107,RTE00051,2023-08-11,Completed
LOAD00045833,CUST00165,RTE00025,2023-08-12,Completed
LOAD00045834,CUST00182,RTE00025,2023-08-12,Completed
LOAD00045835,CUST00062,RTE00019,2023-08-12,Completed
LOAD00045836,CUST00064,RTE00008,2023-08-12,Completed
LOAD00045837,CUST00131,RTE00011,2023-08-12,Completed
LOAD00045838,CUST00012,RTE00026,2023-08-12,Completed
LOAD00045839,CUST00167,RTE00017,2023-08-12,Completed
LOAD00045840,CUST00092,RTE00016,2023-08-12,Completed
LOAD00045841,CUST00151,RTE00002,2023-08-12,Completed
LOAD00045842,CUST00144,RTE00038,2023-08-12,Completed
LOAD00045843,CUST00015,RTE00001,2023-08-12,Completed
LOAD00045844,CUST00099,RTE00019,2023-08-12,Completed
LOAD00045845,CUST00146,RTE00022,2023-08-12,Completed
LOAD00045846,CUST00044,RTE00020,2023-08-12,Completed
LOAD00045847,CUST00122,RTE00025,2023-08-12,Completed
LOAD00045848,CUST00179,RTE00037,2023-08-12,Completed
LOAD00045849,CUST00114,RTE00022,2023-08-12,Completed
LOAD00045850,CUST00091,RTE00027,2023-08-12,Completed
LOAD00045851,CUST00067,RTE00046,2023-08-12,Completed
LOAD00045852,CUST00197,RTE00018,2023-08-12,Completed
LOAD00045853,CUST00140,RTE00035,2023-08-12,Completed
LOAD00045854,CUST00195,RTE00034,2023-08-12,Completed
LOAD00045855,CUST00004,RTE00032,2023-08-12,Completed
LOAD00045856,CUST00136,RTE00020,2023-08-12,Completed
LOAD00045857,CUST00093,RTE00004,2023-08-12,Completed
LOAD00045858,CUST00097,RTE00041,2023-08-12,Completed
LOAD00045859,CUST00009,RTE00056,2023-08-12,Completed
LOAD00045860,CUST00187,RTE00028,2023-08-12,Completed
LOAD00045861,CUST00017,RTE00024,2023-08-12,Completed
LOAD00045862,CUST00107,RTE00016,2023-08-12,Completed
LOAD00045863,CUST00099,RTE00016,2023-08-12,Completed
LOAD00045864,CUST00070,RTE00028,2023-08-12,Completed
LOAD00045865,CUST00179,RTE00030,2023-08-12,Completed
LOAD00045866,CUST00192,RTE00018,2023-08-12,Completed
LOAD00045867,CUST00121,RTE00020,2023-08-12,Completed
LOAD00045868,CUST00151,RTE00028,2023-08-12,Completed
LOAD00045869,CUST00132,RTE00029,2023-08-12,Completed
LOAD00045870,CUST00018,RTE00036,2023-08-12,Completed
LOAD00045871,CUST00109,RTE00007,2023-08-12,Completed
LOAD00045872,CUST00014,RTE00056,2023-08-12,Completed
LOAD00045873,CUST00025,RTE00022,2023-08-12,Completed
LOAD00045874,CUST00172,RTE00027,2023-08-12,Completed
LOAD00045875,CUST00066,RTE00002,2023-08-12,Completed
LOAD00045876,CUST00106,RTE00020,2023-08-12,Completed
LOAD00045877,CUST00065,RTE00042,2023-08-12,Completed
LOAD00045878,CUST00121,RTE00054,2023-08-12,Completed
LOAD00045879,CUST00029,RTE00050,2023-08-12,Completed
LOAD00045880,CUST00048,RTE00045,2023-08-12,Completed
LOAD00045881,CUST00108,RTE00021,2023-08-12,Completed
LOAD00045882,CUST00048,RTE00026,2023-08-12,Completed
LOAD00045883,CUST00055,RTE00039,2023-08-12,Completed
LOAD00045884,CUST00104,RTE00013,2023-08-12,Completed
LOAD00045885,CUST00029,RTE00037,2023-08-12,Completed
LOAD00045886,CUST00014,RTE00047,2023-08-12,Completed
LOAD00045887,CUST00144,RTE00016,2023-08-12,Completed
LOAD00045888,CUST00027,RTE00029,2023-08-12,Completed
LOAD00045889,CUST00086,RTE00015,2023-08-12,Completed
LOAD00045890,CUST00192,RTE00036,2023-08-12,Completed
LOAD00045891,CUST00098,RTE00026,2023-08-12,Completed
LOAD00045892,CUST00189,RTE00037,2023-08-12,Completed
LOAD00045893,CUST00044,RTE00011,2023-08-12,Completed
LOAD00045894,CUST00067,RTE00031,2023-08-12,Completed
LOAD00045895,CUST00170,RTE00042,2023-08-12,Completed
LOAD00045896,CUST00186,RTE00032,2023-08-12,Completed
LOAD00045897,CUST00183,RTE00001,2023-08-12,Completed
LOAD00045898,CUST00102,RTE00034,2023-08-13,Completed
LOAD00045899,CUST00007,RTE00017,2023-08-13,Completed
LOAD00045900,CUST00100,RTE00029,2023-08-13,Completed
LOAD00045901,CUST00009,RTE00002,2023-08-13,Completed
LOAD00045902,CUST00053,RTE00041,2023-08-13,Completed
LOAD00045903,CUST00084,RTE00002,2023-08-13,Completed
LOAD00045904,CUST00173,RTE00039,2023-08-13,Completed
LOAD00045905,CUST00149,RTE00010,2023-08-13,Completed
LOAD00045906,CUST00033,RTE00041,2023-08-13,Completed
LOAD00045907,CUST00199,RTE00040,2023-08-13,Completed
LOAD00045908,CUST00183,RTE00039,2023-08-13,Completed
LOAD00045909,CUST00165,RTE00025,2023-08-13,Completed
LOAD00045910,CUST00059,RTE00010,2023-08-13,Completed
LOAD00045911,CUST00038,RTE00009,2023-08-13,Completed
LOAD00045912,CUST00055,RTE00011,2023-08-13,Completed
LOAD00045913,CUST00009,RTE00007,2023-08-13,Completed
LOAD00045914,CUST00017,RTE00004,2023-08-13,Completed
LOAD00045915,CUST00019,RTE00012,2023-08-13,Completed
LOAD00045916,CUST00140,RTE00047,2023-08-13,Completed
LOAD00045917,CUST00179,RTE00018,2023-08-13,Completed
LOAD00045918,CUST00084,RTE00048,2023-08-13,Completed
LOAD00045919,CUST00182,RTE00038,2023-08-13,Completed
LOAD00045920,CUST00152,RTE00001,2023-08-13,Completed
LOAD00045921,CUST00042,RTE00025,2023-08-13,Completed
LOAD00045922,CUST00142,RTE00001,2023-08-13,Completed
LOAD00045923,CUST00067,RTE00056,2023-08-13,Completed
LOAD00045924,CUST00162,RTE00022,2023-08-13,Completed
LOAD00045925,CUST00103,RTE00026,2023-08-13,Completed
LOAD00045926,CUST00026,RTE00034,2023-08-13,Completed
LOAD00045927,CUST00169,RTE00039,2023-08-13,Completed
LOAD00045928,CUST00125,RTE00046,2023-08-13,Completed
LOAD00045929,CUST00123,RTE00002,2023-08-13,Completed
LOAD00045930,CUST00080,RTE00043,2023-08-13,Completed
LOAD00045931,CUST00089,RTE00029,2023-08-13,Completed
LOAD00045932,CUST00142,RTE00029,2023-08-13,Completed
LOAD00045933,CUST00095,RTE00052,2023-08-13,Completed
LOAD00045934,CUST00120,RTE00007,2023-08-13,Completed
LOAD00045935,CUST00004,RTE00006,2023-08-13,Completed
LOAD00045936,CUST00098,RTE00003,2023-08-13,Completed
LOAD00045937,CUST00052,RTE00041,2023-08-13,Completed
LOAD00045938,CUST00013,RTE00023,2023-08-13,Completed
LOAD00045939,CUST00083,RTE00058,2023-08-13,Completed
LOAD00045940,CUST00102,RTE00043,2023-08-13,Completed
LOAD00045941,CUST00004,RTE00027,2023-08-13,Completed
LOAD00045942,CUST00039,RTE00015,2023-08-13,Completed
LOAD00045943,CUST00172,RTE00045,2023-08-13,Completed
LOAD00045944,CUST00094,RTE00048,2023-08-13,Completed
LOAD00045945,CUST00173,RTE00021,2023-08-13,Completed
LOAD00045946,CUST00187,RTE00018,2023-08-13,Completed
LOAD00045947,CUST00024,RTE00043,2023-08-13,Completed
LOAD00045948,CUST00151,RTE00055,2023-08-13,Completed
LOAD00045949,CUST00025,RTE00027,2023-08-13,Completed
LOAD00045950,CUST00092,RTE00028,2023-08-13,Completed
LOAD00045951,CUST00002,RTE00028,2023-08-13,Completed
LOAD00045952,CUST00159,RTE00010,2023-08-13,Completed
LOAD00045953,CUST00105,RTE00048,2023-08-13,Completed
LOAD00045954,CUST00070,RTE00021,2023-08-13,Completed
LOAD00045955,CUST00190,RTE00016,2023-08-13,Completed
LOAD00045956,CUST00047,RTE00027,2023-08-13,Completed
LOAD00045957,CUST00026,RTE00012,2023-08-13,Completed
LOAD00045958,CUST00113,RTE00001,2023-08-13,Completed
LOAD00045959,CUST00199,RTE00036,2023-08-13,Completed
LOAD00045960,CUST00110,RTE00027,2023-08-13,Completed
LOAD00045961,CUST00194,RTE00039,2023-08-13,Completed
LOAD00045962,CUST00016,RTE00053,2023-08-13,Completed
LOAD00045963,CUST00100,RTE00015,2023-08-13,Completed
LOAD00045964,CUST00094,RTE00044,2023-08-13,Completed
LOAD00045965,CUST00127,RTE00005,2023-08-13,Completed
LOAD00045966,CUST00184,RTE00021,2023-08-13,Completed
LOAD00045967,CUST00120,RTE00005,2023-08-13,Completed
LOAD00045968,CUST00103,RTE00056,2023-08-13,Completed
LOAD00045969,CUST00082,RTE00034,2023-08-13,Completed
LOAD00045970,CUST00024,RTE00021,2023-08-13,Completed
LOAD00045971,CUST00188,RTE00031,2023-08-13,Completed
LOAD00045972,CUST00095,RTE00047,2023-08-13,Completed
LOAD00045973,CUST00142,RTE00056,2023-08-13,Completed
LOAD00045974,CUST00113,RTE00037,2023-08-13,Completed
LOAD00045975,CUST00196,RTE00023,2023-08-13,Completed
LOAD00045976,CUST00167,RTE00051,2023-08-13,Completed
LOAD00045977,CUST00099,RTE00041,2023-08-13,Completed
LOAD00045978,CUST00107,RTE00053,2023-08-13,Completed
LOAD00045979,CUST00027,RTE00053,2023-08-13,Completed
LOAD00045980,CUST00078,RTE00008,2023-08-14,Completed
LOAD00045981,CUST00195,RTE00051,2023-08-14,Completed
LOAD00045982,CUST00188,RTE00004,2023-08-14,Completed
LOAD00045983,CUST00164,RTE00014,2023-08-14,Completed
LOAD00045984,CUST00060,RTE00032,2023-08-14,Completed
LOAD00045985,CUST00193,RTE00050,2023-08-14,Completed
LOAD00045986,CUST00097,RTE00028,2023-08-14,Completed
LOAD00045987,CUST00107,RTE00006,2023-08-14,Completed
LOAD00045988,CUST00179,RTE00019,2023-08-14,Completed
LOAD00045989,CUST00113,RTE00034,2023-08-14,Completed
LOAD00045990,CUST00152,RTE00050,2023-08-14,Completed
LOAD00045991,CUST00016,RTE00036,2023-08-14,Completed
LOAD00045992,CUST00015,RTE00003,2023-08-14,Completed
LOAD00045993,CUST00131,RTE00045,2023-08-14,Completed
LOAD00045994,CUST00184,RTE00057,2023-08-14,Completed
LOAD00045995,CUST00156,RTE00014,2023-08-14,Completed
LOAD00045996,CUST00188,RTE00013,2023-08-14,Completed
LOAD00045997,CUST00015,RTE00007,2023-08-14,Completed
LOAD00045998,CUST00107,RTE00024,2023-08-14,Completed
LOAD00045999,CUST00176,RTE00010,2023-08-14,Completed
LOAD00046000,CUST00016,RTE00007,2023-08-14,Completed
LOAD00046001,CUST00109,RTE00034,2023-08-14,Completed
LOAD00046002,CUST00176,RTE00017,2023-08-14,Completed
LOAD00046003,CUST00077,RTE00049,2023-08-14,Completed
LOAD00046004,CUST00168,RTE00014,2023-08-14,Completed
LOAD00046005,CUST00115,RTE00044,2023-08-14,Completed
LOAD00046006,CUST00174,RTE00011,2023-08-14,Completed
LOAD00046007,CUST00012,RTE00019,2023-08-14,Completed
LOAD00046008,CUST00175,RTE00047,2023-08-14,Completed
LOAD00046009,CUST00054,RTE00001,2023-08-14,Completed
LOAD00046010,CUST00004,RTE00045,2023-08-14,Completed
LOAD00046011,CUST00133,RTE00017,2023-08-14,Completed
